ID	group
1521.EB053.s.6.1.sequences	"[-10,0)"
1521.EB046.s.6.1.sequences	"[-10,0)"
1521.EB045.s.6.1.sequences	"[-10,0)"
1521.EB030.s.6.1.sequences	"[-10,0)"
1521.EB029.s.6.1.sequences	"[-10,0)"
1521.EB038.s.6.1.sequences	"[-10,0)"
1521.EB037.s.6.1.sequences	"[-10,0)"
1521.EB056.s.6.1.sequences	"[-10,0)"
1521.EB055.s.6.1.sequences	"[-10,0)"
1521.EB048.s.6.1.sequences	"[-10,0)"
1521.EB047.s.6.1.sequences	"[-10,0)"
1521.EB040.s.6.1.sequences	"[-10,0)"
1521.EB039.s.6.1.sequences	"[-10,0)"
1521.EB032.s.6.1.sequences	"[-10,0)"
1521.EB031.s.6.1.sequences	"[-10,0)"
1521.EB058.s.6.1.sequences	"[-10,0)"
1521.EB057.s.6.1.sequences	"[-10,0)"
