Location	Temperature	Shannon Index
Non-saline	21.73	4.816506472
Non-saline	21.73	3.677713874
Non-saline	21.73	3.674902115
Non-saline	21.8	3.220577951
Non-saline	21.8	3.538898009
Non-saline	21.8	4.302211782
Non-saline	21.8	3.99227935
Non-saline	21.8	4.515360873
Non-saline	21.8	5.819561041
Non-saline	21.84	5.319691983
Non-saline	21.84	5.305008607
Non-saline	21.85	5.850508028
Non-saline	21.85	5.843951604
Non-saline	21.85	5.442286748
Non-saline	21.87	5.298796087
Non-saline	21.9	8.783430144
Non-saline	21.9	8.98406814
Non-saline	21.9	8.761602752
Non-saline	21.9	8.789236538
Non-saline	21.9	8.904170647
Non-saline	21.9	8.891324434
Non-saline	21.9	8.689953788
Non-saline	21.9	8.827286915
Non-saline	21.9	8.821193115
Non-saline	21.9	8.760781428
Non-saline	21.9	8.617633105
Non-saline	21.9	8.813035208
Non-saline	21.9	8.72717926
Non-saline	21.9	8.830223125
Non-saline	21.9	8.771445578
Non-saline	21.9	8.571816761
Non-saline	21.9	8.420969237
Non-saline	21.9	8.997679037
Non-saline	21.9	8.970766562
Non-saline	21.9	8.879379565
Non-saline	21.9	9.018776634
Non-saline	21.9	8.733191372
Non-saline	21.9	8.771436297
Non-saline	21.9	8.45169538
Non-saline	21.9	8.898512054
Non-saline	21.9	8.609174382
Non-saline	21.9	8.538395019
Non-saline	21.9	8.714539691
Non-saline	21.9	8.812188276
Non-saline	21.9	8.905736971
Non-saline	21.9	8.620583715
Non-saline	21.9	4.413680488
Non-saline	21.9	5.980582706
Non-saline	21.9	5.462218456
Non-saline	21.9	3.16431377
Non-saline	21.9	5.133572404
Non-saline	21.9	5.132525129
Non-saline	21.9	7.168167058
Non-saline	21.93	5.17927562
Non-saline	21.94	5.728667019
Non-saline	21.94	4.622037144
Non-saline	21.94	4.743518933
Plant	22	6.133079108
Plant	22	6.145864295
Plant	22	3.611049756
Plant	22	5.65017986
Plant	22	5.665604039
Plant	22	5.292719026
Plant	22	4.76227128
Plant	22	5.322714996
Plant	22	6.617088508
Plant	22	5.089945222
Plant	22	5.689330979
Plant	22	5.501204728
Plant	22	6.144540531
Plant	22	7.095880832
Plant	22	3.671078793
Plant	22	3.68711977
Plant	22	3.561922207
Plant	22	4.366626037
Plant	22	3.822937323
Plant	22	4.851714489
Plant	22	6.656519325
Plant	22	6.091514913
Plant	22	4.348552473
Plant	22	5.442799961
Plant	22	4.840787304
Plant	22	4.836105874
Plant	22	4.730024338
Plant	22	5.672967197
Plant	22	5.367307904
Non-saline	22	1.963150779
Non-saline	22	3.420554359
Non-saline	22	4.138912571
Non-saline	22	6.392808811
Non-saline	22	4.885589184
Non-saline	22	4.88385621
Non-saline	22	5.140920727
Non-saline	22.07	4.727592758
Non-saline	22.07	4.739122386
Non-saline	22.07	5.052198701
Non-saline	22.07	4.9752604
Non-saline	22.1	5.349547794
Non-saline	22.1	7.050642694
Non-saline	22.1	3.787925659
Non-saline	22.1	7.134407314
Non-saline	22.1	1.778701622
Non-saline	22.1	5.567086578
Non-saline	22.1	5.24244486
Non-saline	22.1	5.195243754
Non-saline	22.1	3.942667368
Non-saline	22.1	3.931582985
Non-saline	22.15	4.816751515
Non-saline	22.15	4.77000041
Plant	22.16	5.48329504
Plant	22.16	7.682794854
Plant	22.16	6.92023869
Plant	22.16	7.597311729
Plant	22.16	7.23958719
Plant	22.16	4.247033818
Plant	22.16	2.995333338
Plant	22.16	6.452441431
Plant	22.16	6.593912806
Plant	22.16	5.853061272
Plant	22.16	4.766051303
Plant	22.16	6.91153182
Non-saline	22.17	4.851766926
Non-saline	22.17	4.856835594
Non-saline	22.18	4.68232554
Non-saline	22.18	4.741446286
Non-saline	22.22	5.272814336
Saline	22.2321	5.69560716
Non-saline	22.24	6.110878988
Non-saline	22.24	6.003891704
Non-saline	22.25	5.507071998
Non-saline	22.25	5.544704563
Non-saline	22.25	4.393469515
Non-saline	22.25	4.490063692
Non-saline	22.25	4.433303536
Plant	22.26	6.556404226
Plant	22.26	5.809473561
Plant	22.26	5.654682281
Plant	22.26	5.996407572
Plant	22.26	5.788528997
Plant	22.26	3.238248106
Plant	22.26	6.322393593
Plant	22.26	5.831244832
Plant	22.26	6.164787359
Plant	22.26	6.818175477
Plant	22.26	6.315225473
Non-saline	22.3	5.368595544
Non-saline	22.3	4.597533199
Non-saline	22.3	5.37335986
Non-saline	22.33	5.045420368
Non-saline	22.33	5.068518005
Non-saline	22.35	4.979038837
Non-saline	22.4	1.489693018
Non-saline	22.4	1.553351436
Non-saline	22.4	5.992769682
Non-saline	22.4	6.293968251
Non-saline	22.4	4.538288764
Non-saline	22.4	6.067297411
Non-saline	22.4	5.991700131
Non-saline	22.42	5.070359086
Non-saline	22.5	5.282467113
Non-saline	22.5	4.232393126
Non-saline	22.57	4.844588182
Non-saline	22.57	4.88160368
Non-saline	22.58	5.228374368
Non-saline	22.6	4.621720353
Non-saline	22.6	2.67445621
Non-saline	22.62	5.75218381
Non-saline	22.63	4.029334768
Non-saline	22.63	4.021267268
Non-saline	22.68	5.060591427
Non-saline	22.7	3.42962704
Non-saline	22.7	5.397586489
Non-saline	22.7	5.549166029
Non-saline	22.7	5.662182099
Plant	22.74	5.911020379
Plant	22.74	4.871671503
Plant	22.74	4.315149205
Plant	22.74	4.184149723
Plant	22.74	4.070678367
Plant	22.74	6.315732224
Plant	22.74	6.245340244
Plant	22.74	6.450275012
Plant	22.74	4.858388409
Plant	22.74	4.312704532
Non-saline	22.77	5.365932073
Non-saline	22.8	4.400904979
Non-saline	22.8	4.512881993
Plant	22.86	4.434958218
Plant	22.86	5.221967643
Plant	22.86	5.444497875
Plant	22.86	4.061958456
Plant	22.86	4.556305493
Plant	22.86	5.453124085
Plant	22.86	4.844863414
Plant	22.86	4.802933202
Plant	22.86	4.664512493
Plant	22.86	6.851185283
Non-saline	22.9	3.479005854
Non-saline	22.9	4.601272528
Non-saline	22.9	6.845245593
Non-saline	22.93	5.170243445
Non-saline	22.94	6.660217735
Non-saline	22.94	6.561468587
Non-saline	22.96	5.285263373
Non-saline	22.97	4.266294034
Plant	22.99	5.031418326
Plant	22.99	4.023066465
Plant	22.99	4.166324367
Plant	22.99	5.562108133
Plant	22.99	4.445970554
Plant	22.99	4.897053408
Plant	22.99	6.583281336
Plant	22.99	5.144653572
Plant	22.99	5.930300812
Plant	22.99	4.159038196
Plant	23	6.853921708
Plant	23	4.783947648
Plant	23	4.440707036
Plant	23	4.520046997
Plant	23	5.579398002
Plant	23	4.109488707
Plant	23	4.709528664
Plant	23	3.194062442
Plant	23	7.11894045
Plant	23	7.010617814
Plant	23	4.802195071
Plant	23	6.4314364
Plant	23	6.636468978
Plant	23	3.891525952
Plant	23	4.089998917
Plant	23	4.549226811
Plant	23	4.024293807
Plant	23	3.883031618
Plant	23	5.814030019
Plant	23	5.644664123
Plant	23	4.474294757
Plant	23	4.510394138
Plant	23	5.898683319
Plant	23	3.49553555
Plant	23	3.274465289
Plant	23	3.324599447
Plant	23	2.974764867
Plant	23	3.369974229
Non-saline	23	5.319205008
Non-saline	23	4.96905585
Non-saline	23	6.863393183
Non-saline	23	7.080714399
Non-saline	23	5.038261747
Non-saline	23.02	6.499065783
Non-saline	23.02	6.544412653
Non-saline	23.03	6.448357604
Non-saline	23.03	6.440261852
Non-saline	23.03	5.506874537
Non-saline	23.05	5.546049523
Non-saline	23.05	5.627896921
Non-saline	23.1	6.375676413
Non-saline	23.1	5.712414499
Non-saline	23.1	4.199535533
Non-saline	23.1	3.096588127
Non-saline	23.1	5.575752616
Non-saline	23.1	5.521572237
Non-saline	23.2	5.095529504
Non-saline	23.2	5.117129663
Non-saline	23.4	5.522404355
Non-saline	23.4	4.458613571
Non-saline	23.4	2.925536913
Non-saline	23.4	4.377601209
Non-saline	23.43	6.330693328
Non-saline	23.43	6.341331127
Non-saline	23.44	4.199182327
Non-saline	23.48	5.342561594
Non-saline	23.5	5.279563983
Non-saline	23.5	6.791474712
Non-saline	23.5	6.919186408
Non-saline	23.5	7.70461371
Non-saline	23.53	5.242778522
Non-saline	23.53	5.2665117
Non-saline	23.6	4.721742626
Non-saline	23.6	4.621011157
Non-saline	23.64	6.476736025
Non-saline	23.64	6.439525971
Non-saline	23.7	4.462089201
Non-saline	23.7	6.139959502
Non-saline	23.7	6.214311565
Non-saline	23.7	5.733459407
Non-saline	23.75	5.013794758
Plant	23.78	5.451345564
Plant	23.78	5.070744818
Plant	23.78	6.174927474
Plant	23.78	7.557207197
Plant	23.78	5.278221639
Plant	23.78	3.986807691
Plant	23.78	3.495954179
Plant	23.78	3.690174419
Plant	23.78	5.801937299
Plant	23.78	4.753027864
Non-saline	23.8	5.735963014
Non-saline	23.8	5.851640064
Non-saline	23.8	1.135112741
Non-saline	23.8	1.064371946
Non-saline	23.84	5.259910348
Non-saline	23.84	5.285028186
Plant	23.87	4.489538844
Plant	23.87	5.552783474
Plant	23.87	5.06834017
Plant	23.87	6.263497887
Plant	23.87	5.439514611
Plant	23.87	4.854061764
Plant	23.87	4.317285097
Plant	23.87	5.267406835
Plant	23.87	5.252113837
Plant	23.87	5.424337483
Non-saline	23.87	5.588741889
Non-saline	23.87	5.569477751
Non-saline	23.9	4.037486838
Non-saline	23.9	4.866677404
Non-saline	23.97	6.553129417
Non-saline	23.97	6.603877499
Plant	23.99	5.95845861
Plant	23.99	6.716035554
Plant	23.99	6.410489771
Plant	23.99	5.551434843
Plant	23.99	6.540130957
Plant	23.99	7.830096507
Plant	23.99	6.054298905
Plant	23.99	5.69283514
Plant	23.99	5.102207108
Plant	23.99	5.828275465
Non-saline	24	4.050788666
Non-saline	24	3.456760853
Non-saline	24	5.538223778
Non-saline	24	6.041253544
Non-saline	24	4.628185397
Non-saline	24	5.352066092
Non-saline	24	5.361400391
Non-saline	24	4.630250861
Non-saline	24	4.734622353
Plant	24.07	5.313058321
Plant	24.07	3.241257146
Plant	24.07	5.088729957
Plant	24.07	4.952054951
Plant	24.07	5.624775841
Plant	24.07	4.300991114
Plant	24.07	4.191316892
Plant	24.07	5.179080145
Plant	24.07	4.279888493
Plant	24.07	3.85745939
Non-saline	24.08	4.412001481
Non-saline	24.1	6.437236968
Non-saline	24.1	6.183345129
Saline	24.1018	5.674948829
Non-saline	24.2	4.549834976
Non-saline	24.2	4.501740244
Non-saline	24.22	6.566578529
Non-saline	24.25	5.542707313
Plant	24.26	5.576455154
Plant	24.26	6.278519279
Plant	24.26	5.854148836
Plant	24.26	5.939074608
Plant	24.26	5.473004266
Plant	24.26	6.654311368
Plant	24.26	6.849212245
Plant	24.26	7.63948686
Plant	24.26	6.561349148
Plant	24.26	7.22450327
Non-saline	24.3	4.915214183
Non-saline	24.3	5.944867409
Non-saline	24.37	4.652699455
Non-saline	24.37	4.689287395
Non-saline	24.4	5.642230854
Non-saline	24.4	5.218709187
Non-saline	24.4	6.167723189
Non-saline	24.4	6.103075552
Non-saline	24.45	4.988835249
Non-saline	24.45	4.98195639
Non-saline	24.53	5.076283956
Non-saline	24.53	5.040720665
Non-saline	24.55	4.820151654
Non-saline	24.55	4.858217921
Non-saline	24.55	6.180477207
Non-saline	24.55	6.189466771
Non-saline	24.6	5.168350062
Saline	24.6294	7.340419263
Non-saline	24.7	5.472215221
Non-saline	24.7	5.394671251
Non-saline	24.7	4.716091013
Non-saline	24.7	4.61021553
Saline	24.7166	4.866458649
Non-saline	24.73	5.085605895
Non-saline	24.87	6.460167965
Non-saline	24.87	6.469968936
Non-saline	24.9	3.242816941
Non-saline	24.9	2.365560671
Non-saline	24.9	4.706190673
Non-saline	24.9	4.68576305
Non-saline	24.95	4.818498242
Non-saline	24.97	5.957027869
Non-saline	24.97	5.958939771
Saline	24.9967	6.957157382
Non-saline	25	5.847722271
Non-saline	25	5.727842335
Non-saline	25.2	4.716043623
Non-saline	25.2	4.761558111
Non-saline	25.23	5.132407558
Non-saline	25.27	5.387799651
Non-saline	25.27	5.341553462
Non-saline	25.28	5.668123649
Saline	25.31425	5.440917149
Non-saline	25.37	5.551154328
Non-saline	25.37	5.639664727
Non-saline	25.4	4.846443465
Non-saline	25.4	5.324573809
Non-saline	25.4	5.397034842
Non-saline	25.55	4.832405809
Non-saline	25.55	4.866667634
Non-saline	25.77	6.328276896
Non-saline	25.77	6.310243338
Non-saline	25.77	6.319088496
Non-saline	25.77	6.307956359
Non-saline	25.8	5.32532538
Non-saline	25.8	5.298219364
Non-saline	25.8	6.159233654
Non-saline	25.8	6.223541773
Non-saline	25.9	4.08986379
Non-saline	25.9	4.124115053
Non-saline	26.05	5.503060074
Non-saline	26.05	5.453870279
Non-saline	26.05	5.106092849
Non-saline	26.05	5.061981192
Non-saline	26.08	6.008991825
Saline	26.16555	6.69510489
Non-saline	26.2	5.331489559
Non-saline	26.2	5.367023954
Saline	26.3541	5.540801855
Non-saline	26.5	5.302675458
Non-saline	26.6	2.671537642
Non-saline	26.6	2.718057966
Non-saline	26.66	7.373909183
Non-saline	26.66	7.283538738
Non-saline	26.7	4.721266157
Non-saline	27.1	4.805077988
Non-saline	27.1	4.85437865
Non-saline	27.2	5.062051651
Non-saline	27.2	5.002998331
Non-saline	27.58	5.525835386
Non-saline	27.58	5.536537028
Saline	27.5806	6.208683681
Saline	27.5977	5.598813882
Non-saline	27.7	4.590192109
Saline	28	7.2871467
Saline	28	4.188292404
Saline	28	7.251410282
Saline	28	7.159105027
Non-saline	29.3	4.204509831
Non-saline	29.3	4.075176669
Non-saline	29.3	4.429936989
Non-saline	29.3	6.090686095
Non-saline	30.1	5.610269266
Non-saline	30.1	5.707429877
Non-saline	30.1	5.725338796
Non-saline	30.1	5.980722645
Non-saline	30.1	6.284687505
Non-saline	30.1	5.452733015
Non-saline	30.1	6.012641659
Non-saline	30.1	7.115118065
Non-saline	30.1	6.416104554
Non-saline	30.1	5.154894128
Non-saline	30.1	5.307956896
Non-saline	30.1	5.363114596
Non-saline	31.5	2.311874899
Non-saline	31.5	2.306792812
Non-saline	31.5	2.586648421
Non-saline	31.9	6.437597796
Non-saline	31.9	6.300973864
Non-saline	31.9	6.175799258
Non-saline	31.9	5.684982886
Non-saline	31.9	5.654744368
Non-saline	31.9	6.093857731
Non-saline	31.9	6.026463778
Non-saline	31.9	6.28741349
Non-saline	31.9	5.324876913
Non-saline	31.9	5.63699059
Non-saline	31.9	5.324425838
Non-saline	31.9	5.666383733
Non-saline	32	2.606848857
Non-saline	32	2.468218612
Non-saline	32.5	2.220977574
Non-saline	32.5	2.371498361
Non-saline	32.5	2.530097852
Animal	33	3.037409785
Animal	33	2.847625451
Animal	33	2.511876034
Animal	33	2.380630272
Animal	33.83333333	3.378475633
Animal	33.83333333	3.487370928
Animal	33.83333333	3.335509443
Animal	33.83333333	2.757406318
Animal	33.88888889	2.779088799
Animal	33.88888889	1.297932987
Animal	33.88888889	2.51545489
Non-saline	34.5	5.245131396
Non-saline	34.5	4.446509749
Non-saline	34.5	5.027767814
Non-saline	35	2.380614454
Non-saline	35	2.314652158
Non-saline	35	2.118718902
Non-saline	35	2.443613611
Non-saline	35	4.053093347
Non-saline	35	4.224221104
Non-saline	35	4.194571822
Non-saline	35	4.024599024
Non-saline	35	3.910036939
Non-saline	35	3.904635288
Non-saline	35	3.9627026
Non-saline	35	4.695205341
Non-saline	35	5.186428003
Non-saline	35	5.288567431
Non-saline	35	5.384509137
Non-saline	35	5.811454137
Animal	35.05555556	2.641619556
Animal	35.05555556	3.500029468
Animal	35.05555556	3.302195564
Animal	35.05555556	2.201117735
Animal	35.27777778	3.453804691
Animal	35.27777778	2.682627349
Non-saline	35.8	3.566701053
Non-saline	35.8	4.9310242
Non-saline	35.8	4.327826148
Animal	36.22222222	1.95111659
Animal	36.22222222	3.19486527
Non-saline	37.8	4.025752693
Non-saline	37.8	6.19200876
Non-saline	37.8	6.230387946
Non-saline	37.9	3.88041518
Non-saline	37.9	3.750743652
Non-saline	37.9	4.051296961
Non-saline	40	4.29605837
Non-saline	40	4.45893004
Non-saline	40	4.347669053
Non-saline	40	4.210399746
Non-saline	40	4.146248542
Non-saline	40	3.917939867
Non-saline	40	3.983590704
Non-saline	40	4.192191147
Non-saline	40	5.245258217
Non-saline	40	5.192021478
Non-saline	40	5.415532246
Non-saline	40.1	3.730465521
Non-saline	40.1	3.727989318
Non-saline	40.1	3.426400144
Non-saline	40.58	6.454483305
Non-saline	40.58	6.397678456
Non-saline	41	4.424129738
Non-saline	41	4.494306251
Non-saline	41	4.415564852
Non-saline	42.1	3.963697935
Non-saline	42.1	3.795739351
Non-saline	42.1	4.275136473
Saline	44	7.277741983
Saline	44	7.525271787
Non-saline	44	4.803798108
Non-saline	44	4.735627287
Non-saline	44	4.698275905
Non-saline	45.7	3.038996531
Non-saline	46	5.032520591
Non-saline	46	4.999060005
Non-saline	47	3.415216572
Non-saline	47	3.544329145
Non-saline	47	3.509491802
Non-saline	47.3	4.249207281
Non-saline	47.8	3.608366789
Non-saline	47.8	3.745850987
Non-saline	47.8	3.433946391
Non-saline	48.6	3.990008195
Non-saline	48.6	4.022929995
Non-saline	48.6	3.779995701
Non-saline	48.6	3.842955834
Non-saline	48.6	3.290133781
Non-saline	48.6	4.157050159
Non-saline	48.6	3.528440159
Non-saline	48.6	3.677669341
Non-saline	48.6	3.808235927
Non-saline	48.6	4.207524271
Non-saline	48.6	4.272227475
Non-saline	48.6	4.088956948
Non-saline	48.6	4.771086348
Non-saline	48.6	4.497477509
Non-saline	48.6	4.3933658
Non-saline	50.4	3.557993752
Non-saline	50.4	3.627792402
Non-saline	50.4	3.320189455
Non-saline	51.5	4.315342215
Non-saline	51.5	4.348377317
Non-saline	51.5	4.375559766
Non-saline	52	4.601039572
Non-saline	52	4.490903143
Non-saline	52	4.464075331
Non-saline	52	4.402038639
Non-saline	52	4.634084817
Non-saline	52	4.481956363
Non-saline	52	3.940795828
Non-saline	52	3.856440025
Non-saline	52	3.641604736
Non-saline	52	3.714192967
Non-saline	53	4.610243925
Non-saline	53	4.717221142
Non-saline	53	4.579679492
Non-saline	53	4.061889548
Non-saline	53	4.140982001
Non-saline	53	4.105983715
Saline	55	6.022278181
Non-saline	56.4	3.422495639
Non-saline	56.4	3.632483838
Non-saline	56.4	3.623770476
Non-saline	57	3.676053052
Non-saline	57	3.951911093
Non-saline	57	3.291411914
Non-saline	57.5	3.955379751
Non-saline	57.5	3.9237529
Non-saline	57.5	3.929096231
Non-saline	57.8	3.752524075
Non-saline	57.8	3.730913072
Non-saline	57.8	3.60433015
Non-saline	58	3.87614256
Non-saline	58	1.619777344
Non-saline	58	4.288378347
Non-saline	58	4.359300348
Non-saline	58	4.665872294
Non-saline	58	3.501140508
Non-saline	58	3.578504079
Non-saline	58	3.775230633
Non-saline	58	3.773876436
Non-saline	58	4.250093784
Non-saline	58	3.965906372
Non-saline	58	5.210739318
Non-saline	58	4.673534803
Non-saline	58	4.675885851
Non-saline	58.1	3.655928382
Non-saline	58.1	3.368131268
Non-saline	58.1	3.815833179
Non-saline	59.4	3.470164991
Non-saline	59.4	3.843865275
Non-saline	59.4	3.566730691
Non-saline	60.1	3.73727768
Non-saline	60.1	3.842261185
Non-saline	60.1	3.835008447
Non-saline	61	3.946044496
Non-saline	61	3.942535356
Non-saline	61	3.849839503
Non-saline	61	2.954029015
Non-saline	61	2.410990948
Non-saline	61	3.170159467
Non-saline	61	3.27048204
Non-saline	61	2.748152035
Non-saline	61	2.969756874
Non-saline	61	3.257800858
Non-saline	61	3.292872309
Non-saline	61	3.629766317
Non-saline	61	4.206163839
Non-saline	61	4.466065784
Non-saline	61.5	3.84977359
Non-saline	61.5	4.174223983
Non-saline	61.5	3.873743874
Non-saline	61.7	5.116639449
Non-saline	61.7	5.94356765
Non-saline	61.7	6.743874129
Non-saline	61.8	3.498549903
Non-saline	61.8	3.638760848
Non-saline	61.8	3.514492847
Non-saline	62	4.1407243
Non-saline	62	3.758409356
Non-saline	62	3.937594919
Non-saline	62	2.787939609
Non-saline	62	3.308634611
Non-saline	62	2.874362911
Non-saline	62	3.267377947
Non-saline	62	3.289567859
Non-saline	62	3.166151033
Non-saline	62	2.692745042
Non-saline	62	4.181591049
Non-saline	62	4.07413225
Non-saline	62	4.909814888
Non-saline	62	4.600595929
Non-saline	62	3.971871798
Non-saline	62.5	2.852151974
Non-saline	62.5	2.897741511
Non-saline	62.5	2.8645057
Non-saline	62.6	3.204761947
Non-saline	62.6	3.270243357
Non-saline	62.6	3.570426496
Non-saline	62.6	3.818302737
Non-saline	62.6	3.679100714
Non-saline	62.6	3.963367858
Non-saline	62.6	3.996193065
Non-saline	62.6	4.103914595
Non-saline	62.6	3.561925876
Non-saline	62.6	5.572347197
Non-saline	62.6	5.395361819
Non-saline	62.6	5.082892083
Non-saline	62.6	3.758067309
Non-saline	62.6	4.178345723
Non-saline	62.6	3.154334746
Non-saline	63	3.828440889
Non-saline	63	4.095290073
Non-saline	63	4.076350435
Non-saline	63.1	4.124024511
Non-saline	63.1	3.496357182
Non-saline	63.1	3.488020828
Non-saline	63.1	3.480383932
