OO	Latitude	Location
453	50.15	Water
116	50.15	Water
133	50.15	Water
173	50.15	Water
134	50.15	Water
171	50.15	Water
262	50.15	Water
267	50.15	Water
373	50.15	Water
162	50.15	Water
231	50.15	Water
270	50.15	Water
298	50.15	Water
277	50.15	Water
333	50.15	Water
409	50.15	Water
111	50.15	Water
105	50.15	Water
125	50.15	Water
267	50.15	Water
424	50.15	Water
372	50.15	Water
170	50.15	Water
95	50.15	Water
180	50.15	Water
205	50.15	Water
155	50.15	Water
238	50.15	Water
220	50.15	Water
262	50.15	Water
136	50.15	Water
108	50.15	Water
111	50.15	Water
147	50.15	Water
542	37.569083	Sediment
309	37.5693	Sediment
506	37.56945	Sediment
640	37.569017	Sediment
712	37.568817	Sediment
58	37.475383	Hypersaline
55	37.474067	Hypersaline
232	37.475383	Sediment
291	37.474067	Sediment
281	17.973633	Water
269	17.973633	Water
263	17.975017	Water
297	17.975017	Water
230	17.954767	Hypersaline
146	17.95385	Hypersaline
153	17.95435	Hypersaline
1024	17.9675	Sediment
1083	17.967317	Sediment
1064	17.96725	Sediment
169	17.951083	Hypersaline
473	17.951083	Hypersaline
110	17.950367	Hypersaline
450	17.950367	Hypersaline
115	17.950617	Hypersaline
530	17.950617	Hypersaline
198	32.76	Sediment
161	33.37	Sediment
204	32.43	Sediment
399	32.47	Sediment
162	31.85	Sediment
208	32.12	Sediment
408	33.12	Sediment
445	33.06	Sediment
518	33.11	Sediment
383	34.59	Sediment
264	33.04	Sediment
420	32.58	Sediment
706	32.54	Sediment
65	32.78075	Sediment
159	32.77119	Sediment
53	32.78725	Sediment
17	32.78075	Sediment
16	32.77074	Sediment
122	32.78149	Sediment
120	32.78075	Sediment
146	32.77074	Sediment
149	32.78725	Sediment
61	32.78075	Sediment
64	32.77074	Sediment
77	32.78075	Sediment
178	32.77074	Sediment
154	32.78075	Sediment
166	32.77074	Sediment
41	32.78075	Sediment
185	32.77074	Sediment
194	32.78075	Sediment
31	32.78075	Sediment
183	32.77074	Sediment
197	32.77119	Sediment
147	32.78075	Sediment
275	32.77074	Sediment
12	32.78149	Sediment
179	32.78075	Sediment
339	32.77074	Sediment
143	69.8984	Water
579	70.06601667	Sediment
89	69.69558333	Water
848	70.0791	Sediment
833	70.0785	Sediment
503	69.69558333	Sediment
939	69.6344	Sediment
97	69.6344	Water
945	70.05575	Sediment
905	70.1008	Sediment
111	70.15336667	Water
635	70.15658333	Sediment
949	70.1055	Sediment
943	70.05536	Sediment
800	69.6828	Sediment
1189	70.05617	Sediment
150	70.08625	Water
843	70.12724	Sediment
1028	70.08169	Sediment
117	69.6828	Water
748	69.6598	Water
160	70.08808333	Water
612	70.081	Sediment
112	69.6598	Sediment
136	70.1008	Water
895	70.10956667	Sediment
984	70.11958	Sediment
1019	70.12479	Sediment
106	69.6598	Water
1028	70.08179	Sediment
80	69.69558333	Water
1009	70.07575	Sediment
894	70.08625	Sediment
267	70.08808333	Sediment
95	70.06601667	Water
121	70.1055	Water
1058	70.12815	Sediment
1129	70.11602	Sediment
465	69.69248333	Sediment
102	69.69248333	Water
959	70.11623333	Sediment
173	69.8633	Water
130	70.08713333	Water
973	70.07584	Sediment
680	70.15336667	Sediment
101	70.15658333	Water
151	70.11623333	Water
106	70.10956667	Sediment
166	42.883	Water
352	42.883	Water
378	42.883	Water
368	42.883	Water
351	41.667	Water
152	41.667	Water
194	41.667	Water
238	38.333	Water
330	38.333	Water
278	38.333	Water
150	36.5	Water
330	36.5	Water
268	36.5	Water
264	36.5	Water
267	36.5	Water
383	41.667	Water
392	34.25	Water
261	32	Water
411	32	Water
258	32	Water
176	34.25	Water
254	27.483	Water
155	27.483	Water
183	27.483	Water
231	25.233	Water
228	25.233	Water
208	25.233	Water
